zcr,rms,spec_centroid,spec_contrast,mean,std,skew,kurtosis,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,speaker,label
1.072609046321152,1.0311922779581095,1.268749662469738,0.39180007115469945,0.08791457115860828,0.9390247576258697,0.6386365380922793,0.7483678739305402,1.020379654456522,0.2576156455384266,-1.0219059351208828,-1.2481480433534617,-0.5278662505943164,0.24293106787463392,-0.19896970243491433,-0.41070772472666217,0.37480773203539824,0.14726508023797105,0.6759774184049214,-0.06407303711036601,0.10258624111990085,0,0
0.16856107475900536,1.6574170264232535,1.1905939824105312,0.1264755794663139,3.696721949607419,1.4065974208806196,0.17316909955813325,1.1725676182921658,0.8671273161011174,0.1496119181448186,0.7908364014054233,-0.5905392254520636,-0.6154552734423443,0.05617645278995673,0.22790147603196412,0.2619425626526788,0.5611473238375734,0.10020219366908148,0.2956025894365709,1.601489218926847,-0.03074519296532213,0,0
0.7525561062252695,0.14815032509345266,1.2383651657247836,0.200973587108314,-0.2836030456687191,0.12472899456862487,0.8067838970341937,0.5824515694157105,0.47044642957860755,0.3971606870583084,-0.5252836563955806,-1.032870872949216,-0.8306347288327127,0.6650267032375752,0.513659212301595,0.11398001681958932,-0.3135464955020506,0.42895113933023377,1.3025010237895303,-0.04617366287032098,-0.7109557955830348,0,0
0.7822805366982104,0.6198128662368523,0.7000239898498156,0.26678008563116595,0.6983506794131105,0.4492306286836165,0.8341803066807193,0.7770823662617304,0.37817414794895177,0.6276076293824224,-0.3132190015820773,-1.106175388794076,0.2256896064548542,-0.1385947562758014,0.47739944721546523,-0.7392270734255338,-1.3696695453848085,-0.14340281784593414,0.01842306727078986,0.8548855047696619,0.6539920309743369,0,0
1.7134613766569395,1.1580605276023062,1.816402155300162,0.22620449150753313,0.2089965254043822,1.2232721046382218,0.14778173484810955,-0.03218273783080038,0.8560574329808776,0.00809435515139055,-1.140831132462228,-2.2600864808244383,-1.1348099081438436,-0.7815248075972058,0.40331865600998273,1.4301855457587493,-1.1603006674976961,0.4439534674400704,1.2646972265235525,0.8513623714438588,-0.4521977763164309,0,0
0.7799520916815258,0.7286541362003173,0.9141558978446984,0.6031749507962294,-0.21908105297958158,0.4717368153959494,0.2885292821209129,-0.048009274112053156,0.614080992362181,0.6222939526785136,-0.03791134111636242,-1.0119322500489354,0.2293859413625571,-0.7188986331037166,0.369209385051833,-0.44614051117176634,-1.0513112995432106,-0.3136930317140274,-0.21948386209085968,1.6190607100110508,0.34202134782301935,0,0
0.46099267996053006,0.21370009398161843,0.6247666536089073,0.3521990108914485,-0.6238053194940779,0.1816702604787133,0.7675228019421735,0.5272856099673383,0.39870976633366556,0.8082589598978114,-0.7117902016381731,-1.2729260905347461,-0.741470833500598,0.011119801342114943,0.4111120635693871,0.034857184851738984,-0.11467289333842766,0.4829503617064151,1.093088079548777,0.24242040796980277,-0.8026772404734022,0,0
1.2566786755088422,0.745003823833325,1.0710505320448043,0.3728648674118481,0.28265583765304186,0.6302912800175559,1.1321455068518544,1.5715418261189578,0.7476629933401435,0.6841631561295047,-0.32942274494211327,-1.48915876647812,0.1107883646817862,-0.5522030977868264,0.250503257342242,-0.06597505767356292,-1.7505223753841632,-0.2101822171145715,0.46342787725377943,0.9765407734383297,-0.04049491800287693,0,0
0.7880178198542469,0.43081250927176407,0.8508689376915467,0.5880116669539917,0.09443710827945098,0.4510816459887766,0.5906320431677275,0.7170477400390446,0.5624609783646637,0.2261242837195915,-0.17786154412505858,-1.250426368163084,-0.8231504610095608,-0.1369372191421553,0.463891060368737,-0.13728823347783395,-0.09064693200928942,0.3561582524368897,1.2210444617544913,0.7236426965601479,-1.1659682987378774,0,0
1.1711044123011776,0.7932925587239473,0.7591567378728764,0.39480868980659867,0.9717099817093946,0.6893940009953601,0.9283272869214467,1.607636868884183,0.7979775451179607,0.6663747826479951,-0.392243089716258,-1.5454462861836091,-0.0912107847124424,-0.3632466056723362,0.532084113246253,0.16245096207025153,-1.5258301142400057,-0.1650170473531189,0.4063108157186774,1.2367348895858985,-0.02082073024512854,0,0
-0.059240416146266385,0.859811931344801,0.21538555252420197,0.40776010906498567,-0.7584619954860686,0.7805567502272867,0.28546112139862667,0.21040476291389018,0.4226992745715529,-0.013361350234657387,0.21765217484843583,-1.1936827452199426,-0.6310721156468749,0.044062239916743955,0.3253571395138251,-0.08397831686145005,0.5693049430792086,0.5377334010268529,0.37429610450836476,0.45547827455352635,-0.37835912368280805,0,0
0.8188408790166453,0.8264061854899344,1.104147546523429,0.5117232938672102,-0.15626067218289352,0.5834776328061317,0.7532406992519703,0.5429960344306258,0.7917468352319569,0.673425788711254,-0.27464540709508517,-1.263544025151355,0.15598532337094845,-0.7665115180717954,0.5485335754133741,0.3648707406143835,-0.9220042617744164,-0.2149184179032709,0.0,1.2880602699062906,-0.12359415357951022,0,0
0.23898207852405268,0.8799107233574662,-0.016713763911094578,0.700348742906358,-0.3003422106893448,0.639163187151232,0.037089007571696773,-0.3196271322640785,0.5436816707562235,0.590832324376012,-0.1205025735152038,-0.8815710663770524,-0.8523040821795911,-0.2992959159088981,0.12355031570317755,-0.9800584801739347,0.36750232996226107,0.2893605717704474,0.3607021615017964,1.1254672251650315,-0.7596398326220752,0,0
1.1754508490102908,0.6542093687973676,1.6239370374943622,0.45742835777991053,-0.18935430947603596,0.5175382028261958,1.1815422789005954,1.3872689277076122,0.7411794551365833,0.5361161129493031,-0.3669317937793401,-1.2873037257884081,0.11698598712067769,-0.47241230021937985,0.3521829367755568,0.3653803887004961,-1.1861802462817865,-0.05951314765211535,0.10344427374189724,0.49898945690097857,0.04353642329344844,0,0
0.788769601785036,-0.009591347449232332,1.5934991213211749,0.05378267207862126,-0.5363980702410674,0.12734842799705284,0.19284098786943016,0.7873003837544693,0.1707369737014408,0.013028632186887889,0.00713493594200139,-1.160361995126503,-0.6428565108350612,-0.06596895389600645,0.5128423383619686,0.521349430346216,-0.9689050074300101,0.5761750008549271,1.436715536962964,-0.3282743153556945,-0.3283158557939991,0,0
0.15168811414971356,0.08236690254658897,0.32640041376098416,0.15058202437756685,-0.591630521134559,-0.13600551464825383,1.0443078943087283,0.5389851480205333,0.3997859419608193,0.9534872657296245,-0.059158877462110335,-1.4124749127428475,0.11044140194128597,-0.2646291692170827,0.4614993771680656,1.2969996680754177,-1.1364022229495514,-0.23018791515244905,-0.08448542871566452,0.026166857321086454,-0.5206881599844331,0,0
2.0346827600449706,0.1686761990978847,1.3926033585999082,0.18535666999823028,-0.8444229792624627,0.18285984328954777,0.2923080034576779,0.5888302986235465,0.21293061125598503,0.15449208018058921,-0.02570721369120431,-0.9655767286416476,-1.04634667429925,-0.3562466542346754,0.25214175092841523,-0.31595777792333557,-0.2601724087188616,0.289658404531878,0.9509078716267908,0.6779805896429099,-1.0244136002894537,0,0
0.36824158424929326,0.7933933301000493,-0.1426367256467176,0.8839590659984243,-0.6071075877448231,0.4510665588359771,0.20447592072514054,-0.5009707422909959,0.47260135570908846,0.6428038349100026,-0.1045942495411337,-1.2361696776746276,0.2871998588319929,-0.35109785272373306,0.3872749900564044,-0.10920128776551975,-1.0286336254592683,-0.00834763253734053,-0.15949356573935575,0.3331776184680817,-0.021445219479374292,0,0
0.46648395667238435,1.1028330627486642,0.781172211205163,0.6865345060130726,-0.2884517501904907,0.8390644103862309,-0.3309764508069655,-0.7160026690913525,0.24074994126830018,-0.272250482277635,0.28966423584785767,-0.10990878902031637,-0.967047086204102,-0.19665423751715874,0.43554388132064725,-1.2064342572526594,0.3174538157690117,0.3776836168344252,0.20507179739740328,1.1451563126499817,-0.4556399749628361,0,0
1.100383212097567,0.7081929694869403,0.23291060254244514,1.3509348726598018,-0.13380348374597936,0.2548784651467174,0.8281229018495463,-0.20037851906575316,0.7845751920244557,1.0020046336711854,-0.4914906069384312,-2.001082476595593,0.29054746912465756,-0.667640397997478,0.29850681000906026,0.4695559525981266,-1.806694579952707,0.0,0.34626882999773356,0.5420827008645124,-0.2589784211817863,0,0
1.1117089703157723,0.25124526858276525,1.5506543251617004,-0.11262519615828635,0.35059925860849017,0.3069859640494701,0.23039206556386646,0.7517022445533287,0.2984052197889779,-0.18231848877619256,0.0816599043582229,-1.0810431761532628,-0.8051518418519611,-0.17980845652606592,0.09408540785979232,-0.04436160193586859,-0.1005984408476531,0.2653735909846696,0.6817927367274904,0.31242957557441375,-1.1094123239535845,0,0
0.0448259219454042,0.30451414152531797,0.2554860335358553,0.3800577161335566,0.06384373818032031,0.12747407262994534,0.6214505165914174,0.030352874404751852,0.2526101887604933,0.6977424530388845,0.07514324752558887,-0.8581033347175542,0.5706531547307813,-0.013877689143592333,0.5164782387561018,0.3954742090265311,-1.2691951428322694,-0.005860516820552027,0.05151600040555192,0.11389326386611001,0.17966211759033549,0,0
